original_filename,output_basename,scale_factor,coordinate_scale,qr_detected,qr_text,qr_raw,qr_format,qr_plot,qr_spalte,qr_reihe,qr_condition,qr_sample_id,worm_id,raw_label,area_px,skeleton_length_px,axis_major_px,axis_minor_px,aspect_ratio,eccentricity,solidity,perimeter_px,orientation_rad,equivalent_diameter_area_px,centroid_y_crop,centroid_x_crop,centroid_y_image,centroid_x_image,bbox_y0_crop,bbox_x0_crop,bbox_y1_crop,bbox_x1_crop,bbox_y0_image,bbox_x0_image,bbox_y1_image,bbox_x1_image,qr_token_count,qr_token_0,qr_token_1,qr_token_2,qr_token_3,qr_token_4,qr_token_5
20260512_155150.jpg,20260512-155150__qr-Plot203-Spalte4-Reihe23-R4S-448__e7c53068,0.5,working_pixels,True,Plot203_Spalte4_Reihe23_R4S_448_,Plot203_Spalte4_Reihe23_R4S_448_,plot_spalte_reihe_condition_sample,203.0,4.0,23.0,R4S,448.0,1,1,447,31.0,49.69599713079048,12.085746873959256,4.111950849961017,0.9699777772314548,0.8975903614457831,105.88225099390856,-0.6255769868940414,23.85661494212072,143.63087248322148,413.2237136465324,380.6308724832215,443.2237136465324,124,398,164,427,361,428,401,457,,,,,,,
20260512_155150.jpg,20260512-155150__qr-Plot203-Spalte4-Reihe23-R4S-448__e7c53068,0.5,working_pixels,True,Plot203_Spalte4_Reihe23_R4S_448_,Plot203_Spalte4_Reihe23_R4S_448_,plot_spalte_reihe_condition_sample,203.0,4.0,23.0,R4S,448.0,2,2,424,39.0,46.93220112142934,12.578257849218067,3.731216332502429,0.9634163754216336,0.8531187122736419,103.81118318204308,0.5549878546240677,23.23474912642073,159.39150943396226,435.8018867924528,396.3915094339623,465.8018867924528,139,423,177,452,376,453,414,482,,,,,,,
20260512_155150.jpg,20260512-155150__qr-Plot203-Spalte4-Reihe23-R4S-448__e7c53068,0.5,working_pixels,True,Plot203_Spalte4_Reihe23_R4S_448_,Plot203_Spalte4_Reihe23_R4S_448_,plot_spalte_reihe_condition_sample,203.0,4.0,23.0,R4S,448.0,3,3,566,41.0,58.218019201311655,13.071947165113738,4.4536608407264096,0.9744661665435136,0.880248833592535,123.88225099390856,-1.1002247175499182,26.84499175488981,178.1007067137809,162.36572438162543,415.10070671378094,192.36572438162543,163,138,193,186,400,168,430,216,,,,,,,
20260512_155150.jpg,20260512-155150__qr-Plot203-Spalte4-Reihe23-R4S-448__e7c53068,0.5,working_pixels,True,Plot203_Spalte4_Reihe23_R4S_448_,Plot203_Spalte4_Reihe23_R4S_448_,plot_spalte_reihe_condition_sample,203.0,4.0,23.0,R4S,448.0,4,4,763,52.0,64.61556309935773,20.952385137806186,3.083923986427986,0.9459672408193592,0.7117537313432836,146.95331880577402,0.6751999166884256,31.1686023528956,224.15989515072084,149.9475753604194,461.1598951507208,179.9475753604194,196,134,245,176,433,164,482,206,,,,,,,
20260512_155150.jpg,20260512-155150__qr-Plot203-Spalte4-Reihe23-R4S-448__e7c53068,0.5,working_pixels,True,Plot203_Spalte4_Reihe23_R4S_448_,Plot203_Spalte4_Reihe23_R4S_448_,plot_spalte_reihe_condition_sample,203.0,4.0,23.0,R4S,448.0,5,5,517,44.0,52.77197394246242,13.019946798520936,4.053163561963042,0.9690865891176954,0.9199288256227758,111.698484809835,1.444909040912255,25.65667251667837,208.4468085106383,328.45647969052226,445.44680851063833,358.45647969052226,202,305,217,354,439,335,454,384,,,,,,,
20260512_155150.jpg,20260512-155150__qr-Plot203-Spalte4-Reihe23-R4S-448__e7c53068,0.5,working_pixels,True,Plot203_Spalte4_Reihe23_R4S_448_,Plot203_Spalte4_Reihe23_R4S_448_,plot_spalte_reihe_condition_sample,203.0,4.0,23.0,R4S,448.0,6,6,549,40.0,58.16641899067327,12.833433610186722,4.5324128177592975,0.975356890303828,0.8645669291338582,122.5685424949238,1.1890005788661413,26.438769072322643,215.8433515482696,452.5063752276867,452.8433515482696,482.5063752276867,203,428,228,478,440,458,465,508,,,,,,,
20260512_155150.jpg,20260512-155150__qr-Plot203-Spalte4-Reihe23-R4S-448__e7c53068,0.5,working_pixels,True,Plot203_Spalte4_Reihe23_R4S_448_,Plot203_Spalte4_Reihe23_R4S_448_,plot_spalte_reihe_condition_sample,203.0,4.0,23.0,R4S,448.0,7,7,553,30.0,53.931092500079565,14.197827210259902,3.798545488784852,0.9647252859167814,0.8547140649149922,116.12489168102783,-0.618452039450919,26.534910368014152,232.16998191681736,862.506329113924,469.1699819168174,892.506329113924,211,845,253,878,448,875,490,908,,,,,,,
20260512_155150.jpg,20260512-155150__qr-Plot203-Spalte4-Reihe23-R4S-448__e7c53068,0.5,working_pixels,True,Plot203_Spalte4_Reihe23_R4S_448_,Plot203_Spalte4_Reihe23_R4S_448_,plot_spalte_reihe_condition_sample,203.0,4.0,23.0,R4S,448.0,8,8,740,45.0,64.81030413018462,16.04242711051145,4.039931344785047,0.9688804954593904,0.8240534521158129,141.92388155425118,-0.8764103168487332,30.695231927842155,264.6459459459459,314.1837837837838,501.6459459459459,344.1837837837838,242,288,285,337,479,318,522,367,,,,,,,
20260512_155150.jpg,20260512-155150__qr-Plot203-Spalte4-Reihe23-R4S-448__e7c53068,0.5,working_pixels,True,Plot203_Spalte4_Reihe23_R4S_448_,Plot203_Spalte4_Reihe23_R4S_448_,plot_spalte_reihe_condition_sample,203.0,4.0,23.0,R4S,448.0,9,9,592,42.0,60.66616503627049,14.869916308657162,4.079791962309234,0.969495138976446,0.7872340425531915,128.42640687119285,0.1453896178094832,27.45465007031079,268.77364864864865,403.5202702702703,505.7736486486487,433.5202702702703,243,393,297,412,480,423,534,442,,,,,,,
20260512_155150.jpg,20260512-155150__qr-Plot203-Spalte4-Reihe23-R4S-448__e7c53068,0.5,working_pixels,True,Plot203_Spalte4_Reihe23_R4S_448_,Plot203_Spalte4_Reihe23_R4S_448_,plot_spalte_reihe_condition_sample,203.0,4.0,23.0,R4S,448.0,10,10,496,45.0,57.41931981976173,12.9045484076155,4.449541200982768,0.974418242369144,0.775,123.25483399593904,-0.1342439471915668,25.13019725725687,301.06451612903226,284.55040322580646,538.0645161290322,314.55040322580646,274,275,327,293,511,305,564,323,,,,,,,
20260512_155150.jpg,20260512-155150__qr-Plot203-Spalte4-Reihe23-R4S-448__e7c53068,0.5,working_pixels,True,Plot203_Spalte4_Reihe23_R4S_448_,Plot203_Spalte4_Reihe23_R4S_448_,plot_spalte_reihe_condition_sample,203.0,4.0,23.0,R4S,448.0,11,11,308,26.0,38.970263333446,10.473112780981404,3.7209819227969976,0.9632110070826276,0.8927536231884058,84.66904755831213,1.119233495692292,19.80297401347661,286.59415584415586,436.9155844155844,523.5941558441559,466.9155844155844,277,421,298,454,514,451,535,484,,,,,,,
20260512_155150.jpg,20260512-155150__qr-Plot203-Spalte4-Reihe23-R4S-448__e7c53068,0.5,working_pixels,True,Plot203_Spalte4_Reihe23_R4S_448_,Plot203_Spalte4_Reihe23_R4S_448_,plot_spalte_reihe_condition_sample,203.0,4.0,23.0,R4S,448.0,12,12,255,28.0,36.412748614524645,9.325898987776142,3.9044759826642346,0.9666459710156629,0.8885017421602788,75.79898987322333,1.5029772709694835,18.01877032173579,284.2,744.3333333333334,521.2,774.3333333333334,280,728,290,761,517,758,527,791,,,,,,,
20260512_155150.jpg,20260512-155150__qr-Plot203-Spalte4-Reihe23-R4S-448__e7c53068,0.5,working_pixels,True,Plot203_Spalte4_Reihe23_R4S_448_,Plot203_Spalte4_Reihe23_R4S_448_,plot_spalte_reihe_condition_sample,203.0,4.0,23.0,R4S,448.0,13,13,628,41.0,61.17196816001725,14.572828301194551,4.197673018284508,0.9712094463380436,0.8406961178045516,131.4386001800126,-0.982737491218093,28.27710087851444,308.812101910828,511.4506369426752,545.812101910828,541.4506369426751,294,489,330,538,531,519,567,568,,,,,,,
20260512_155150.jpg,20260512-155150__qr-Plot203-Spalte4-Reihe23-R4S-448__e7c53068,0.5,working_pixels,True,Plot203_Spalte4_Reihe23_R4S_448_,Plot203_Spalte4_Reihe23_R4S_448_,plot_spalte_reihe_condition_sample,203.0,4.0,23.0,R4S,448.0,14,14,466,39.0,50.32659887112782,12.93552872925299,3.890571458228605,0.9664029858588182,0.8366247755834829,109.81118318204308,-1.145793544235091,24.35835848013133,334.1223175965665,256.79399141630904,571.1223175965665,286.79399141630904,323,236,349,280,560,266,586,310,,,,,,,
20260512_155150.jpg,20260512-155150__qr-Plot203-Spalte4-Reihe23-R4S-448__e7c53068,0.5,working_pixels,True,Plot203_Spalte4_Reihe23_R4S_448_,Plot203_Spalte4_Reihe23_R4S_448_,plot_spalte_reihe_condition_sample,203.0,4.0,23.0,R4S,448.0,15,15,778,52.0,69.17133943415668,18.98060964528789,3.644316000741794,0.9616156647923276,0.7277829747427502,151.63961030678928,-1.4156907686139977,31.473486711896992,349.0938303341902,778.1413881748072,586.0938303341902,808.1413881748072,335,747,360,808,572,777,597,838,,,,,,,
20260512_155150.jpg,20260512-155150__qr-Plot203-Spalte4-Reihe23-R4S-448__e7c53068,0.5,working_pixels,True,Plot203_Spalte4_Reihe23_R4S_448_,Plot203_Spalte4_Reihe23_R4S_448_,plot_spalte_reihe_condition_sample,203.0,4.0,23.0,R4S,448.0,16,16,523,43.0,57.07178478438342,14.58481612440602,3.913095941530612,0.9667952778184108,0.7623906705539358,122.08326112068524,-1.5101969154969468,25.80512123390413,358.2504780114723,381.472275334608,595.2504780114723,411.472275334608,351,356,368,407,588,386,605,437,,,,,,,
20260512_155150.jpg,20260512-155150__qr-Plot203-Spalte4-Reihe23-R4S-448__e7c53068,0.5,working_pixels,True,Plot203_Spalte4_Reihe23_R4S_448_,Plot203_Spalte4_Reihe23_R4S_448_,plot_spalte_reihe_condition_sample,203.0,4.0,23.0,R4S,448.0,17,17,719,48.0,64.364944706172,17.952458978511697,3.58529963963232,0.9603152949670872,0.7689839572192514,140.95331880577402,1.066390848011769,30.25655685408672,367.6328233657858,162.2739916550765,604.6328233657858,192.2739916550765,355,133,389,187,592,163,626,217,,,,,,,
20260512_155150.jpg,20260512-155150__qr-Plot203-Spalte4-Reihe23-R4S-448__e7c53068,0.5,working_pixels,True,Plot203_Spalte4_Reihe23_R4S_448_,Plot203_Spalte4_Reihe23_R4S_448_,plot_spalte_reihe_condition_sample,203.0,4.0,23.0,R4S,448.0,18,18,758,51.0,69.1597311638855,16.507371870401,4.189627016756936,0.971097110952809,0.7970557308096741,146.91168824543144,0.0906985796649791,31.066309322306918,396.3707124010554,938.0778364116096,633.3707124010555,968.0778364116096,366,927,429,947,603,957,666,977,,,,,,,
20260512_155150.jpg,20260512-155150__qr-Plot203-Spalte4-Reihe23-R4S-448__e7c53068,0.5,working_pixels,True,Plot203_Spalte4_Reihe23_R4S_448_,Plot203_Spalte4_Reihe23_R4S_448_,plot_spalte_reihe_condition_sample,203.0,4.0,23.0,R4S,448.0,19,19,581,40.0,58.9688395867979,14.656558465150248,4.023375591685562,0.9686197052677048,0.8137254901960784,124.66904755831214,-0.2206916829278783,27.19838553096727,414.0895008605852,230.03098106712565,651.0895008605852,260.03098106712565,388,218,440,239,625,248,677,269,,,,,,,
20260512_155150.jpg,20260512-155150__qr-Plot203-Spalte4-Reihe23-R4S-448__e7c53068,0.5,working_pixels,True,Plot203_Spalte4_Reihe23_R4S_448_,Plot203_Spalte4_Reihe23_R4S_448_,plot_spalte_reihe_condition_sample,203.0,4.0,23.0,R4S,448.0,20,20,416,35.0,40.16571382927851,13.817083929836643,2.9069602553795426,0.9389689332185738,0.8869936034115139,91.698484809835,1.5446462134424028,23.014509567006368,399.1298076923077,612.9326923076923,636.1298076923076,642.9326923076923,392,594,408,632,629,624,645,662,,,,,,,
20260512_155150.jpg,20260512-155150__qr-Plot203-Spalte4-Reihe23-R4S-448__e7c53068,0.5,working_pixels,True,Plot203_Spalte4_Reihe23_R4S_448_,Plot203_Spalte4_Reihe23_R4S_448_,plot_spalte_reihe_condition_sample,203.0,4.0,23.0,R4S,448.0,21,21,359,22.0,33.593971369151745,13.930115184033454,2.4116075800763506,0.9099758904635094,0.9397905759162304,80.5685424949238,0.7740910716225436,21.37973331358283,410.7158774373259,640.9442896935933,647.7158774373258,670.9442896935933,397,628,425,654,634,658,662,684,,,,,,,
20260512_155150.jpg,20260512-155150__qr-Plot203-Spalte4-Reihe23-R4S-448__e7c53068,0.5,working_pixels,True,Plot203_Spalte4_Reihe23_R4S_448_,Plot203_Spalte4_Reihe23_R4S_448_,plot_spalte_reihe_condition_sample,203.0,4.0,23.0,R4S,448.0,22,22,674,53.0,68.29827127556045,14.00457980832092,4.876852587535725,0.9787514402097636,0.8372670807453416,143.39696961967,-1.2694191878725298,29.294426998176625,420.3160237388724,410.34718100890206,657.3160237388724,440.34718100890206,410,383,436,443,647,413,673,473,,,,,,,
20260512_155150.jpg,20260512-155150__qr-Plot203-Spalte4-Reihe23-R4S-448__e7c53068,0.5,working_pixels,True,Plot203_Spalte4_Reihe23_R4S_448_,Plot203_Spalte4_Reihe23_R4S_448_,plot_spalte_reihe_condition_sample,203.0,4.0,23.0,R4S,448.0,23,23,700,57.0,65.36341488084948,16.18586417821355,4.038302444723944,0.968854981919836,0.8293838862559242,141.08326112068522,-1.5416006369433155,29.854106607209232,418.7771428571429,312.8742857142857,655.7771428571428,342.8742857142857,411,282,428,344,648,312,665,374,,,,,,,
20260512_155150.jpg,20260512-155150__qr-Plot203-Spalte4-Reihe23-R4S-448__e7c53068,0.5,working_pixels,True,Plot203_Spalte4_Reihe23_R4S_448_,Plot203_Spalte4_Reihe23_R4S_448_,plot_spalte_reihe_condition_sample,203.0,4.0,23.0,R4S,448.0,24,24,624,42.0,62.2954912811218,14.844455277980284,4.196549493704133,0.9711937996742868,0.8125,132.2670273047588,-0.850443068094645,28.18690255978371,431.8205128205128,740.8830128205128,668.8205128205128,770.8830128205128,415,720,455,766,652,750,692,796,,,,,,,
20260512_155150.jpg,20260512-155150__qr-Plot203-Spalte4-Reihe23-R4S-448__e7c53068,0.5,working_pixels,True,Plot203_Spalte4_Reihe23_R4S_448_,Plot203_Spalte4_Reihe23_R4S_448_,plot_spalte_reihe_condition_sample,203.0,4.0,23.0,R4S,448.0,25,25,499,42.0,53.87484118102974,12.094414002951792,4.454522655490453,0.9744761750083292,0.9257884972170688,113.11269837220809,-0.0379513060709911,25.20608126668733,448.64729458917833,545.2945891783567,685.6472945891783,575.2945891783567,424,540,474,552,661,570,711,582,,,,,,,
20260512_155150.jpg,20260512-155150__qr-Plot203-Spalte4-Reihe23-R4S-448__e7c53068,0.5,working_pixels,True,Plot203_Spalte4_Reihe23_R4S_448_,Plot203_Spalte4_Reihe23_R4S_448_,plot_spalte_reihe_condition_sample,203.0,4.0,23.0,R4S,448.0,26,26,801,54.0,71.4587218585466,16.988998005686803,4.206176363940175,0.9713274530330928,0.7930693069306931,152.9116882454314,-1.5351494911581125,31.935323316554435,434.4094881398252,275.1685393258427,671.4094881398253,305.1685393258427,425,243,445,308,662,273,682,338,,,,,,,
20260512_155150.jpg,20260512-155150__qr-Plot203-Spalte4-Reihe23-R4S-448__e7c53068,0.5,working_pixels,True,Plot203_Spalte4_Reihe23_R4S_448_,Plot203_Spalte4_Reihe23_R4S_448_,plot_spalte_reihe_condition_sample,203.0,4.0,23.0,R4S,448.0,27,27,595,38.0,59.63314499320841,12.972407110191249,4.596922104484374,0.9760521064816594,0.9355345911949684,124.2670273047588,-0.7465692041448748,27.524126309792685,461.5747899159664,506.2941176470589,698.5747899159664,536.2941176470588,441,487,483,527,678,517,720,557,,,,,,,
20260512_155150.jpg,20260512-155150__qr-Plot203-Spalte4-Reihe23-R4S-448__e7c53068,0.5,working_pixels,True,Plot203_Spalte4_Reihe23_R4S_448_,Plot203_Spalte4_Reihe23_R4S_448_,plot_spalte_reihe_condition_sample,203.0,4.0,23.0,R4S,448.0,28,28,904,58.0,74.40843688868623,22.14536026377593,3.3600011922316355,0.9546847465808124,0.7101335428122545,168.0243866176395,-0.0518005367000615,33.92651689225682,491.4214601769912,307.24004424778764,728.4214601769911,337.24004424778764,459,295,527,320,696,325,764,350,,,,,,,
20260512_155150.jpg,20260512-155150__qr-Plot203-Spalte4-Reihe23-R4S-448__e7c53068,0.5,working_pixels,True,Plot203_Spalte4_Reihe23_R4S_448_,Plot203_Spalte4_Reihe23_R4S_448_,plot_spalte_reihe_condition_sample,203.0,4.0,23.0,R4S,448.0,29,29,305,27.0,39.07367295242532,11.793882794254197,3.313045723284738,0.9533595259424156,0.8047493403693932,85.01219330881975,-1.3163907016914729,19.70629496237749,472.14098360655737,575.5803278688525,709.1409836065574,605.5803278688525,463,558,480,593,700,588,717,623,,,,,,,
20260512_155150.jpg,20260512-155150__qr-Plot203-Spalte4-Reihe23-R4S-448__e7c53068,0.5,working_pixels,True,Plot203_Spalte4_Reihe23_R4S_448_,Plot203_Spalte4_Reihe23_R4S_448_,plot_spalte_reihe_condition_sample,203.0,4.0,23.0,R4S,448.0,30,30,953,59.0,77.6126625514651,20.796771053166943,3.7319573482368167,0.9634311777290532,0.737045630317092,169.53910524340094,-1.4201841367087136,34.833852588144914,496.0682056663169,866.9821615949633,733.0682056663169,896.9821615949633,481,832,508,902,718,862,745,932,,,,,,,
20260512_155150.jpg,20260512-155150__qr-Plot203-Spalte4-Reihe23-R4S-448__e7c53068,0.5,working_pixels,True,Plot203_Spalte4_Reihe23_R4S_448_,Plot203_Spalte4_Reihe23_R4S_448_,plot_spalte_reihe_condition_sample,203.0,4.0,23.0,R4S,448.0,31,31,636,38.0,62.29814814042998,14.161924187217496,4.398988959188192,0.9738189572212752,0.8525469168900804,132.26702730475878,0.9483623453499516,28.456639830654,511.2955974842768,595.7720125786163,748.2955974842768,625.7720125786163,491,574,529,622,728,604,766,652,,,,,,,
20260512_155150.jpg,20260512-155150__qr-Plot203-Spalte4-Reihe23-R4S-448__e7c53068,0.5,working_pixels,True,Plot203_Spalte4_Reihe23_R4S_448_,Plot203_Spalte4_Reihe23_R4S_448_,plot_spalte_reihe_condition_sample,203.0,4.0,23.0,R4S,448.0,32,32,198,20.0,28.0761445568096,9.174357610584597,3.0602845178410885,0.945104928459193,0.9209302325581395,62.76955262170047,-0.5190168467210773,15.877702285203682,514.929292929293,359.2979797979798,751.929292929293,389.2979797979798,503,351,527,368,740,381,764,398,,,,,,,
20260512_155150.jpg,20260512-155150__qr-Plot203-Spalte4-Reihe23-R4S-448__e7c53068,0.5,working_pixels,True,Plot203_Spalte4_Reihe23_R4S_448_,Plot203_Spalte4_Reihe23_R4S_448_,plot_spalte_reihe_condition_sample,203.0,4.0,23.0,R4S,448.0,33,33,467,36.0,42.74698755560585,14.445491345281756,2.959192355168178,0.94117123096627,0.8998073217726397,100.1543289325507,-0.5287382493567353,24.384480051691096,525.7366167023555,400.1991434689508,762.7366167023555,430.1991434689508,508,386,544,414,745,416,781,444,,,,,,,
